S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"The same year , the company also signed an agreement with Huawei Cloud to deepen cooperation in cloud , and intelligence , and big data.","That same year , the company also signed an agreement with Huawei Cloud to deepen cooperation in cloud , and intelligence , and big data.",同年，公司还与华为云签署协议，在云、智能、大数据等领域深化合作。,同年，公司还与华为云签署协议，在云、智能、大数据等领域深化合作。,0,,
"The resulting rush of air will drive a turbine to make electricity , which can be sold back to the grid.","The resulting rush of air can drive a turbine to make electricity , which can be sold back to the grid.",由此产生的气流将驱动涡轮机发电，这些电能可以卖回电网。,由此产生的气流可以驱动涡轮机发电，然后再卖回电网。,0,,
The restrictions relating to Denmark have been implemented because of concerns over a new coronavirus strain.,The restrictions relating to Denmark have been implemented because of concern over a new coronavirus strain.,由于担心新的冠状病毒毒株，与丹麦有关的限制已经实施。,由于担心新的冠状病毒毒株，已实施与丹麦有关的限制。,0,,
The report was put out by the African Union Development Agency and the African Development Bank after a study into the establishment of a continental electricity grid.,This report was put out by the African Union Development Agency and the African Development Bank after a study into the establishment of a continental electricity grid.,该报告是非洲联盟开发署和非洲开发银行在研究建立大陆电网后发布的。,这份报告是非洲联盟开发署和非洲开发银行在研究建立大陆电网后发布的。,0,,
"The report said since the start of the pandemic adverse trends in poverty , especially , employment and mental health for children and young people had worsened.","The report said since the start of the pandemic adverse trends in poverty , especially , employment and mental health for children and young people have worsened.",报告说，自大流行开始以来，贫困方面的不利趋势，尤其是儿童和年轻人的就业和心理健康已经恶化。,报告说，自大流行开始以来，贫困方面的不利趋势，尤其是儿童和年轻人的就业和心理健康已经恶化。,0,,
"The relationship between source control and personal protection is likely complementary and possibly synergistic , so that individual benefit increases with increasing community mask use.","This relationship between source control and personal protection is likely complementary and possibly synergistic , so that individual benefit increases with increasing community mask use.",源头控制和个人防护之间的关系可能是互补的，也可能是协同的，因此随着社区口罩使用的增加，个人利益也会增加。,源控制和个人保护之间的这种关系可能是互补的，也可能是协同的，因此随着社区口罩使用的增加，个人利益也会增加。,0,,
"The phones were neatly arranged at his coffee shop located in one of Nairobi ' s bustling downtown street , Luthuli Avenue.","The phones were neatly arranged at his coffee shop situated in one of Nairobi ' s bustling downtown street , Luthuli Avenue.",他的咖啡店位于内罗毕繁华的市中心街道之一卢图里大街，电话整齐地摆放着。,他的咖啡店位于内罗毕繁华的市中心街道之一 Luthuli 大道，电话整齐地摆放着。,1,卢图里,Luthuli
The pandemic has severely disrupted the education and healthcare systems that millions of parents rely on.,The pandemic has severely disrupted the educational and healthcare systems that millions of parents rely on.,这场大流行病严重破坏了数百万父母赖以生存的教育和医疗保健系统。,这场大流行病严重破坏了数百万父母赖以生存的教育和医疗保健系统。,0,,
"The pandemic has affected most athletes in the world , and we are sorry so I will try my best to prepare for the Olympics.","This pandemic has affected most athletes in the world , and we are sorry so I will try my best to prepare for the Olympics.",大流行影响了世界上大多数运动员，我们很抱歉，所以我会尽力为奥运会做准备。,这场大流行影响了世界上大多数运动员，我们很抱歉，所以我会尽力为奥运会做准备。,0,,
The new announcement points out that the booming number of tourists during peak seasons and holidays has made some of the grotto sites become overwhelmed.,This new announcement points out that the booming number of tourists during peak seasons and holidays has made some of the grotto sites become overwhelmed.,新公告指出，旺季和节假日游客数量激增，导致部分石窟景区人满为患。,这份新公告指出，旺季和节假日期间游客数量激增，导致一些石窟遗址不堪重负。,0,,
"The months ahead will be challenging for you , so it is especially important that we discuss and coordinate our policies.","The days ahead will be challenging for you , so it is especially important that we discuss and coordinate our policies.",未来几个月对您来说将充满挑战，因此我们讨论和协调我们的政策尤为重要。,未来的日子对你们来说充满挑战，因此我们讨论和协调我们的政策尤为重要。,0,,
